Project,Test,assertion_roulette,conditional_test_logic,eager_test,fire_and_forget,indirect_testing,mystery_guest,resource_optimism,test_run_war,num_asserts,test_length
activiti-activiti,org.activiti.engine.test.history.HistoricTaskInstanceTest#testHistoricTaskInstanceOrQuery,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,83.0,131.0
activiti-activiti,org.activiti.engine.test.history.HistoricTaskInstanceTest#testVariableUpdateOrderHistoricTaskInstance,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,19.0
activiti-activiti,org.activiti.engine.test.history.HistoricTaskInstanceTest#testHistoricTaskInstance,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,51.0
activiti-activiti,org.activiti.engine.test.bpmn.deployment.ParsedDeploymentTest#testCreateAndQuery,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0
activiti-activiti,org.activiti.standalone.jpa.HistoricJPAVariableTest#testGetJPAEntityAsHistoricLog,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
activiti-activiti,org.activiti.standalone.jpa.HistoricJPAVariableTest#testGetJPAUpdateEntityAsHistoricLog,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
activiti-activiti,org.activiti.standalone.jpa.HistoricJPAVariableTest#testGetJPAEntityAsHistoricVariable,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
activiti-activiti,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest#testThrowMessageDefinedInProcessDefinition,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0
activiti-activiti,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest#testThrowMessage,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,21.0
activiti-activiti,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest#testThrowMessageInterrupting,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,20.0
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testCatchSignalAndMessageAndTimer,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,25.0
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testCatchTimerCancelsSignal,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,16.0
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testCatchSignalCancelsTimer,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,15.0
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testConnectedToActivity,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testAsyncEventBasedGateway,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0
activiti-activiti,org.activiti.examples.bpmn.gateway.ExclusiveGatewayTest#testDecisionFunctionality,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,25.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndTest#testCycleDateStartTimerEvent,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,90.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testUnexistingClassDelegation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testExpressionFieldInjection,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testExpressionFieldInjectionWithSkipExpression,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testJavaServiceDelegation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testIllegalUseOfResultVariableName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testFieldInjection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testGetBusinessKeyFromDelegateExecution,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.JavaServiceTaskTest#testExceptionHandling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
activiti-activiti,org.activiti.engine.test.db.DatabaseTablePrefixTest#testPerformDatabaseSchemaOperationCreate,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,34.0
activiti-activiti,org.activiti.engine.test.api.event.VariableEventsStoreTest#testTaskInstanceVariableEvents,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,21.0
activiti-activiti,org.activiti.engine.test.api.event.VariableEventsStoreTest#testStartEndProcessInstanceVariableEvents,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,13.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.ExpressionServiceTaskTest#testSetServiceResultToProcessVariablesWithSkipExpression,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.ExpressionServiceTaskTest#testSetServiceResultToProcessVariables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.examples.bpmn.servicetask.ExpressionServiceTaskTest#testBackwardsCompatibleExpression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.standalone.escapeclause.ProcessInstanceQueryEscapeClauseTest#testQueryProcessInstanceNameLikeIgnoreCase,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0
activiti-activiti,org.activiti.standalone.escapeclause.ProcessInstanceQueryEscapeClauseTest#testQueryLikeByQueryVariableValue,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0
activiti-activiti,org.activiti.standalone.escapeclause.ProcessInstanceQueryEscapeClauseTest#testQueryByProcessInstanceNameLike,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0
activiti-activiti,org.activiti.standalone.escapeclause.ProcessInstanceQueryEscapeClauseTest#testQueryLikeByQueryVariableValueIgnoreCase,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0
activiti-activiti,org.activiti.standalone.escapeclause.ProcessInstanceQueryEscapeClauseTest#testQueryByTenantIdLike,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testChangeDeploymentIdWithClash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testProcessInstanceTenancy,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testProcessDefinitionTenancy,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,23.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testSignalAsyncThroughApiTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,34.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testJobTenancyAfterTenantChange,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testSignalFromProcessTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testStartProcessInstanceBySignalTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,25.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testModelTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,23.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testTaskTenancy,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,19.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testStartProcessInstanceByMessageTenancyReversed,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,18.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testProcessDefinitionKeyClashBetweenTenants,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,35.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testJobTenancy,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,27.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testSignalThroughApiTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,24.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testSuspendProcessDefinitionTenancy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testCallActivityWithTenant,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testDeploymentTenancy,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testHistoryTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,38.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testGetLatestProcessDefinitionVersionForSameProcessDefinitionKey,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,36.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testExecutionTenancy,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,23.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testStartProcessInstanceByMessageTenancy,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,21.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testSignalThroughApiTenancyReversed,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,24.0
activiti-activiti,org.activiti.engine.test.api.tenant.TenancyTest#testChangeDeploymentTenantId,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,44.0
activiti-activiti,org.activiti.engine.test.jobexecutor.JobExecutorExceptionsTest#testQueryByExceptionWithRealJobExecutor,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0
activiti-activiti,org.activiti.engine.test.api.task.TaskBatchDeleteTest#testDeleteTaskWithChildren,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
activiti-activiti,org.activiti.engine.test.api.task.TaskBatchDeleteTest#testDeleteCancelledMultiInstanceTasks,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0
activiti-activiti,org.activiti.examples.bpmn.gateway.ParallelGatewayTest#testForkJoin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0
activiti-activiti,org.activiti.examples.bpmn.gateway.ParallelGatewayTest#testUnbalancedForkJoin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0
activiti-activiti,org.activiti.engine.test.api.event.HistoricActivityEventsTest#testHistoricActivityEventDispatched,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,50.0
activiti-activiti,org.activiti.examples.bpmn.usertask.taskassignee.TaskAssigneeTest#testTaskAssignee,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
activiti-activiti,org.activiti.engine.test.jobexecutor.ResetExpiredJobsTest#testResetExpiredJobs,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,38.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testCatchErrorThrownByScriptTaskInEmbeddedSubProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testErrorCodeTakesPrecedence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testCatchErrorThrownByScriptTaskInsideSubProcessInTopLevelProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testCatchErrorThrownByScriptTaskInTopLevelProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testEventSubprocessTakesPrecedence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testCatchErrorInEmbeddedSubProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testThrowErrorInScriptTaskInsideCallActivitiCatchInTopLevelProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.event.error.ErrorEventSubProcessTest#testCatchErrorThrownByScriptTaskInEmbeddedSubProcessWithErrorCode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.cfg.executioncount.ChangeConfigAndRebootEngineTest#testChangeExecutionCountSettingAndRebootengine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.StartTimerEventRepeatCompatibilityTest#testCycleDateStartTimerEvent,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,88.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventFullHistoryTest#testSetProcessVariablesFromTaskWhenTimerOnTask,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
activiti-activiti,org.activiti.engine.test.api.variables.SerializableVariableTest#testUpdateSerializableInServiceTask,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionCategoryTest#testSetProcessDefinitionCategory,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,21.0
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionCategoryTest#testQueryByCategoryNotEquals,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeploymentWithDelayedProcessDefinitionActivation,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,27.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeployZipFile,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testFindProcessDefinitionById,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testNewModelWithSource,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testGetBpmnModel,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,34.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testFindDeploymentResourceNamesNullDeploymentId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testUpdateModelPersistence,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentCascadeWithRunningInstances,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testProcessDefinitionEntitySerializable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testGetResourceAsStreamUnexistingResourceInExistingDeployment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentCascadeNonExistentDeploymentId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testStartProcessInstanceById,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentWithRunningInstances,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentNonExistentDeploymentId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentCascadeNullDeploymentId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testGetResourceAsStreamNullArguments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testDeleteDeploymentNullDeploymentId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testGetResourceAsStreamUnexistingDeployment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
activiti-activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest#testNewModelPersistence,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testRegularProcessInstanceEnd,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,20.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testInterruptingBoundaryEvent2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testInterruptingBoundaryEvent,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testDeleteProcessInstanceWithCustomDeleteReason,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,24.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testDeleteProcessInstanceWithReceiveTask,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,28.0
activiti-activiti,org.activiti.engine.test.api.deletereason.DeleteReasonTest#testDeleteProcessInstance,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,22.0
activiti-activiti,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest#testQueryByEventName,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,22.0
activiti-activiti,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest#testQueryByEventType,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,22.0
activiti-activiti,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest#testQueryByEventSubscriptionId,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0
activiti-activiti,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest#testQueryByActivityId,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,25.0
activiti-activiti,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest#testQueryByExecutionId,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.InitiatorTest#testInitiatorWithWhiteSpaceInExpression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.InitiatorTest#testInitiator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
activiti-activiti,org.activiti.standalone.testing.ActivitiRuleJunit4SubclassTest#ruleUsageExample,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
activiti-activiti,org.activiti.standalone.testing.ActivitiRuleJunit4SubclassTest#testWaitForJobs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionComplete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionWithoutDay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionWithoutTime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionWithoutMinutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionWithoutMonth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.TimeExpressionTest#testTimeExpressionWithoutSeconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivityMultiInstance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInSubProcessConcurrent,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivityConcurrentTerminateAll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivity,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testMiCallActivitySequential,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,22.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedMiSubprocessesSequential,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testProcessTerminateAll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateWithSubProcess,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInSubProcessConcurrentTerminateAll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInExclusiveGatewayWithMultiInstanceSubProcess,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateWithSubProcessTerminateAll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testNestedCallActivitiesTerminateAll,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedSubprocessesTerminateAll1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedSubprocessesTerminateAll2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivityConcurrent,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivityMultiInstanceTerminateAll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testNestedCallActivities,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testMiCallActivityParallel,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,19.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedMiSubprocessesTerminateAll1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedMiSubprocessesTerminateAll2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedMiSubprocessesTerminateAll3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateNestedMiSubprocessesTerminateAll4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInCallActivityConcurrentMulitInstance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInExclusiveGatewayWithCallActivity,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateWithCallActivityTerminateAll,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0
